employee_id;month_info_id;sum
1510;31;4157,27
1511;31;1377,93
1512;31;4217,57
1513;31;1752,71
1514;31;3874,98
1515;31;1632,31
1516;31;4275,41
1517;31;5765,8
1518;31;4913,95
1519;31;2598,06
1520;31;4616,71
1521;31;4072,13
1522;31;4834,59
1523;31;1152,14
1524;31;2023,22
1525;31;3505,5
1526;31;3331,73
1527;31;4015,28
1528;31;4280,84
1529;31;2378,09
1530;31;2717,84
1531;31;3473,76
1532;31;3319,95
1533;31;5362,93
1534;31;1937,96
1535;31;3093,89
1536;31;1905,34
1537;31;4587,69
1538;31;2372,74
1539;31;4785,5
1540;31;2954,86
1541;31;3553,13
1542;31;4092,18
1543;31;4609,8
1544;31;5278,32
1545;31;5206,11
1546;31;1254,12
1547;31;4383,51
1548;31;2811,5
1549;31;4764,58
1550;31;1421,11
1551;31;2170,11
1552;31;1212,84
1553;31;4786,1
1554;31;3227,63
1555;31;3649,79
1556;31;2419,17
1557;31;3372,06
1558;31;2298,38
1559;31;4039,82
1560;32;5149,76
1561;32;3834,67
1562;32;3857,32
1563;32;1508,93
1564;32;4862,43
1565;32;4414,19
1566;32;2023,48
1567;32;5187,48
1568;32;3132,42
1569;32;1919,07
1570;32;2158,9
1571;32;5122,7
1572;32;1808,48
1573;32;4629,57
1574;32;2668,34
1575;32;5745,56
1576;32;4022,09
1577;32;1747,14
1578;32;5875,96
1579;32;2431,9
1580;32;1886,42
1581;32;3866,55
1582;32;5058,86
1583;32;3453,42
1584;32;4383,12
1585;32;1569,66
1586;32;2420,15
1587;32;5587,94
1588;32;1562,93
1589;32;1626,86
1590;32;1443,89
1591;32;5238,05
1592;32;3140,71
1593;32;5468,81
1594;32;1933,41
1595;32;5433,54
1596;32;2694,58
1597;32;1714,13
1598;32;4722,6
1599;32;1859,18
1600;32;4864,84
1601;32;2310,56
1602;32;2987,28
1603;32;2122,51
1604;32;1670,4
1605;32;4244,4
1606;32;1739,05
1607;32;1088,27
1608;32;5533,52
1609;32;1042,55
1610;33;4022,39
1611;33;2216,11
1612;33;5554,25
1613;33;2811,09
1614;33;3110,24
1615;33;4209,07
1616;33;5275,58
1617;33;5405,1
1618;33;3076,61
1619;33;1090,43
1620;33;1623,93
1621;33;1640,58
1622;33;5512,69
1623;33;2284,2
1624;33;1159,7
1625;33;4401,26
1626;33;4862,39
1627;33;3894,19
1628;33;4354,26
1629;33;4843,36
1630;33;2164,22
1631;33;3574,48
1632;33;2850,01
1633;33;5416,54
1634;33;5749,74
1635;33;3017,49
1636;33;2811,92
1637;33;1362,78
1638;33;3389,24
1639;33;5777,07
1640;33;3948,47
1641;33;2849,6
1642;33;2050,05
1643;33;1329,18
1644;33;3717,25
1645;33;1596,24
1646;33;3821,93
1647;33;4115,05
1648;33;3416
1649;33;4619,58
1650;33;2728,44
1651;33;4239,87
1652;33;3802,7
1653;33;2983,36
1654;33;5640,91
1655;33;3923,94
1656;33;5074,86
1657;33;2308,07
1658;33;2661,95
1659;33;4054,99
1660;34;5952,06
1661;34;1540,26
1662;34;3669,85
1663;34;5606,68
1664;34;2161,61
1665;34;5468,48
1666;34;2379,61
1667;34;2189,9
1668;34;2747,86
1669;34;5868,43
1670;34;3352,12
1671;34;5932,96
1672;34;4472,57
1673;34;5513,83
1674;34;5950,3
1675;34;4961,25
1676;34;5374,99
1677;34;3586,08
1678;34;1347,3
1679;34;5373,41
1680;34;3853,92
1681;34;4847,84
1682;34;3690,06
1683;34;4287,12
1684;34;4265,22
1685;34;1350,49
1686;34;4825,67
1687;34;1697,31
1688;34;2734,42
1689;34;2501,06
1690;34;3600,96
1691;34;3619,22
1692;34;1373,75
1693;34;4504,3
1694;34;3719,01
1695;34;1512,81
1696;34;1563,57
1697;34;2555,92
1698;34;3029,96
1699;34;3882,04
1700;34;1056,07
1701;34;4907,02
1702;34;3878,51
1703;34;4414,91
1704;34;5173,5
1705;34;5439,22
1706;34;2228,3
1707;34;1582,96
1708;34;4065,39
1709;34;1589,31
1710;35;4115,42
1711;35;4957,87
1712;35;3569,42
1713;35;3570,53
1714;35;2050,07
1715;35;3278,4
1716;35;2749,13
1717;35;3679,6
1718;35;4092,78
1719;35;1539,3
1720;35;5077,11
1721;35;5229,42
1722;35;3340,35
1723;35;1608,8
1724;35;3238,67
1725;35;4758,92
1726;35;2328,79
1727;35;1198,16
1728;35;5673,4
1729;35;1634,05
1730;35;3213,77
1731;35;3271,7
1732;35;5540,31
1733;35;1028,15
1734;35;4783,17
1735;35;2762
1736;35;4948,72
1737;35;1185,52
1738;35;4828,81
1739;35;1330,04
1740;35;1930,59
1741;35;1624,9
1742;35;5189,13
1743;35;1697,56
1744;35;2889,76
1745;35;4647,3
1746;35;3805,53
1747;35;4575,17
1748;35;1591,05
1749;35;3860,69
1750;35;5601,92
1751;35;1970,71
1752;35;2499,04
1753;35;5241,24
1754;35;4703,19
1755;35;2656,46
1756;35;1610,87
1757;35;5278,6
1758;35;3134,05
1759;35;1922,58
1760;36;5747,22
1761;36;1647,89
1762;36;2205,87
1763;36;3112,08
1764;36;1244,06
1765;36;2982,49
1766;36;1983,63
1767;36;5185,01
1768;36;2907,45
1769;36;5227,41
1770;36;1802,9
1771;36;5411,62
1772;36;2703,93
1773;36;1493,63
1774;36;2204,39
1775;36;1167,5
1776;36;5301,15
1777;36;2719,82
1778;36;4281,76
1779;36;2053,67
1780;36;1879,43
1781;36;5083,05
1782;36;4724,83
1783;36;5209,62
1784;36;1688,3
1785;36;2713,29
1786;36;2798,9
1787;36;5473,22
1788;36;1732,69
1789;36;3513,2
1790;36;1917,29
1791;36;1630,8
1792;36;5924,52
1793;36;1624,96
1794;36;1493,68
1795;36;5731,87
1796;36;3311,61
1797;36;2484,82
1798;36;1771,05
1799;36;4966,55
1800;36;4440,07
1801;36;3221,2
1802;36;3603,34
1803;36;2461,79
1804;36;4006,98
1805;36;4441,82
1806;36;1051,89
1807;36;1255,47
1808;36;1714,73
1809;36;5647,38
1810;37;3032,74
1811;37;1753,44
1812;37;4611,55
1813;37;1611,9
1814;37;3286,97
1815;37;1904,3
1816;37;3037,92
1817;37;5679,82
1818;37;5248,3
1819;37;3493,07
1820;37;3094,04
1821;37;2205,65
1822;37;2020,25
1823;37;3180,58
1824;37;3524,25
1825;37;2971,86
1826;37;2200,19
1827;37;3721,79
1828;37;1002,52
1829;37;2036,53
1830;37;4409,53
1831;37;3941,49
1832;37;2838,14
1833;37;1662,28
1834;37;1120,47
1835;37;2553,22
1836;37;5416,99
1837;37;1564,37
1838;37;3172,77
1839;37;4975,13
1840;37;4794,51
1841;37;1946,42
1842;37;4260,32
1843;37;5281,77
1844;37;2469,9
1845;37;3338,41
1846;37;1810,64
1847;37;3759,55
1848;37;4042,83
1849;37;4947,31
1850;37;5878,91
1851;37;5071,23
1852;37;5682,67
1853;37;2049,26
1854;37;5283,68
1855;37;4670,99
1856;37;5425,07
1857;37;3409,26
1858;37;4746,46
1859;37;3591,52
1860;38;5843,56
1861;38;3113,28
1862;38;2880,61
1863;38;4932,74
1864;38;4828,28
1865;38;2145,31
1866;38;4587,24
1867;38;3113,61
1868;38;2235,69
1869;38;2324,09
1870;38;1544,93
1871;38;4413,98
1872;38;4720,69
1873;38;3361,54
1874;38;1949,44
1875;38;2603,76
1876;38;3168,1
1877;38;5752,66
1878;38;4359,77
1879;38;1542,77
1880;38;5871,09
1881;38;2551,16
1882;38;3186,88
1883;38;5757,96
1884;38;2513,81
1885;38;3965,88
1886;38;2721,88
1887;38;3876,07
1888;38;2585,21
1889;38;5825,36
1890;38;4584,39
1891;38;3339,47
1892;38;5367,47
1893;38;3677,09
1894;38;4409,04
1895;38;1414,55
1896;38;1461,72
1897;38;4031,81
1898;38;3843,46
1899;38;1988,81
1900;38;3289,02
1901;38;3114,21
1902;38;1505,47
1903;38;3564,92
1904;38;3398,26
1905;38;1598,74
1906;38;4517,95
1907;38;2887,26
1908;38;4026,56
1909;38;2910,92
1910;39;5203,49
1911;39;1146,58
1912;39;4762
1913;39;5400,68
1914;39;3562,54
1915;39;4854,97
1916;39;2021,87
1917;39;5688,93
1918;39;4460,28
1919;39;3494,44
1920;39;4248,01
1921;39;3908,28
1922;39;3625,11
1923;39;3126,18
1924;39;4419,25
1925;39;4751,18
1926;39;1172,86
1927;39;3232,47
1928;39;4561,22
1929;39;1386,43
1930;39;1508,49
1931;39;3847,67
1932;39;2524,74
1933;39;2871,39
1934;39;3793,28
1935;39;4488,38
1936;39;2309,87
1937;39;2938,57
1938;39;4832,06
1939;39;5417,51
1940;39;3394,04
1941;39;3585,26
1942;39;3362,12
1943;39;5741,08
1944;39;4637,36
1945;39;1762,63
1946;39;5547,51
1947;39;3707,39
1948;39;2073,02
1949;39;2411,7
1950;39;3677,87
1951;39;4791,1
1952;39;5696,15
1953;39;1351,56
1954;39;4143,28
1955;39;3654,97
1956;39;3865,48
1957;39;1056,48
1958;39;1075,34
1959;39;1275,01
1960;40;1947,94
1961;40;2290,79
1962;40;5018,72
1963;40;2547,22
1964;40;1139,95
1965;40;5001,67
1966;40;4395,95
1967;40;5396,95
1968;40;5790,6
1969;40;1361,06
1970;40;4230,34
1971;40;4849,65
1972;40;2486,41
1973;40;3473,39
1974;40;5901,65
1975;40;2267
1976;40;2964,39
1977;40;3622,25
1978;40;5545,94
1979;40;3435,62
1980;40;2792,97
1981;40;4679,36
1982;40;5732,36
1983;40;2317,88
1984;40;4773,29
1985;40;2741,76
1986;40;2513,26
1987;40;5961,68
1988;40;2884,11
1989;40;2490,73
1990;40;1965,98
1991;40;4667,59
1992;40;5112,68
1993;40;2953,73
1994;40;2382,21
1995;40;5834,57
1996;40;2608,33
1997;40;3495,38
1998;40;3522,78
1999;40;1817,1
2000;40;4769,58
2001;40;4146,42
2002;40;4114,17
2003;40;2990,51
2004;40;5918,8
2005;40;1224,94
2006;40;5478,1
2007;40;1046,42
2008;40;2363,32
2009;40;5140,8
2010;41;2578,02
2011;41;5666,3
2012;41;5982,5
2013;41;4703,71
2014;41;3471,83
2015;41;5321,45
2016;41;1488,82
2017;41;5944,39
2018;41;2011,94
2019;41;5143,74
2020;41;3978,74
2021;41;2973,81
2022;41;5473,18
2023;41;3827,68
2024;41;3507,04
2025;41;1764,25
2026;41;3912,53
2027;41;4150
2028;41;4219,72
2029;41;5194,82
2030;41;2982,51
2031;41;4960,54
2032;41;2750,39
2033;41;2327
2034;41;4343,77
2035;41;4452,73
2036;41;2426,6
2037;41;4051,72
2038;41;2980,99
2039;41;5519,65
2040;41;4758,87
2041;41;5586,13
2042;41;2832,97
2043;41;2323,1
2044;41;3940,31
2045;41;4094,29
2046;41;4559,71
2047;41;4879,9
2048;41;1934,89
2049;41;2558,1
2050;41;2369,3
2051;41;4941,16
2052;41;1408,98
2053;41;1972,83
2054;41;5442,37
2055;41;1447,07
2056;41;5094,96
2057;41;4947,45
2058;41;2628,39
2059;41;5607,59
2060;42;5131,53
2061;42;1933,93
2062;42;4161,9
2063;42;2160,88
2064;42;4936,22
2065;42;5372,64
2066;42;3019,19
2067;42;5419,42
2068;42;1418,59
2069;42;1125,75
2070;42;2733,96
2071;42;5069,56
2072;42;1825,96
2073;42;3053,47
2074;42;1066,86
2075;42;3528,93
2076;42;1947,17
2077;42;2870,86
2078;42;5657,74
2079;42;3631,6
2080;42;3855,33
2081;42;3766,68
2082;42;3539,98
2083;42;5955,09
2084;42;4180,14
2085;42;2206,81
2086;42;4211,88
2087;42;1931,7
2088;42;3302,61
2089;42;3497,96
2090;42;3011,23
2091;42;4095,83
2092;42;3051,53
2093;42;4982,95
2094;42;3656,68
2095;42;4757,04
2096;42;1224,84
2097;42;1333,06
2098;42;4844,95
2099;42;5754,5
2100;42;2464,6
2101;42;4158,72
2102;42;5963,55
2103;42;4160,82
2104;42;5644,49
2105;42;2376,29
2106;42;1699,93
2107;42;4918,69
2108;42;5599,22
2109;42;5527,93
2110;43;1257,39
2111;43;4146,69
2112;43;3642,94
2113;43;3826,9
2114;43;1563,11
2115;43;2040,9
2116;43;2117,5
2117;43;4258,27
2118;43;1479,47
2119;43;2346,11
2120;43;3339,47
2121;43;1117,98
2122;43;3670,54
2123;43;5530,65
2124;43;4917,77
2125;43;2999,54
2126;43;4094,66
2127;43;5232,68
2128;43;4371,26
2129;43;2529,18
2130;43;2369,35
2131;43;5266,22
2132;43;5868,07
2133;43;5939,17
2134;43;3896,04
2135;43;4078,75
2136;43;3388,03
2137;43;5791,86
2138;43;3167,5
2139;43;4822,27
2140;43;4220,08
2141;43;4221,59
2142;43;3046,27
2143;43;1773,5
2144;43;2510,9
2145;43;5770,98
2146;43;1966,87
2147;43;5922,79
2148;43;5537,84
2149;43;5973,92
2150;43;4637,41
2151;43;5219,51
2152;43;4079,15
2153;43;2647,78
2154;43;3899,77
2155;43;5950,38
2156;43;1990,7
2157;43;1942,86
2158;43;2558,56
2159;43;2699,04
2160;44;1242,94
2161;44;4369,17
2162;44;5514,01
2163;44;1267,14
2164;44;2306,71
2165;44;5573,11
2166;44;3990,16
2167;44;3379,54
2168;44;4165,8
2169;44;1575,89
2170;44;3081,41
2171;44;3856,82
2172;44;5264,86
2173;44;5588,07
2174;44;5236,6
2175;44;2357,93
2176;44;5849,53
2177;44;2263,68
2178;44;5049,38
2179;44;4912,55
2180;44;4389,25
2181;44;2967,63
2182;44;3617,79
2183;44;2806,52
2184;44;1339,99
2185;44;1018,61
2186;44;4527,56
2187;44;2075,78
2188;44;5799,02
2189;44;4797,01
2190;44;4216,72
2191;44;5076,39
2192;44;2271,86
2193;44;4682,51
2194;44;1941,96
2195;44;4397,81
2196;44;4368,33
2197;44;1739,23
2198;44;5745,99
2199;44;5923,84
2200;44;4540,8
2201;44;3692,36
2202;44;3689,64
2203;44;4740,77
2204;44;2361,96
2205;44;2986,3
2206;44;4315,96
2207;44;1601,79
2208;44;2897,09
2209;44;3446,8
2210;45;4906,36
2211;45;4665,25
2212;45;5250,89
2213;45;3485,88
2214;45;5471,61
2215;45;3701,87
2216;45;2146,55
2217;45;4575,73
2218;45;4832,29
2219;45;5845,31
2220;45;3112,93
2221;45;1734,23
2222;45;4520,4
2223;45;1302,3
2224;45;4043,43
2225;45;3566,73
2226;45;5541,86
2227;45;5206,19
2228;45;3564,99
2229;45;5785,71
2230;45;3779,47
2231;45;2811,85
2232;45;3249,64
2233;45;1420,86
2234;45;4903,7
2235;45;5206,4
2236;45;3394,01
2237;45;3503,78
2238;45;5618,89
2239;45;1961,94
2240;45;3183,36
2241;45;4523,05
2242;45;3068,42
2243;45;5011,82
2244;45;2920,21
2245;45;4632,75
2246;45;1061,1
2247;45;1296,21
2248;45;2013,45
2249;45;3682,35
2250;45;1671,13
2251;45;1804,55
2252;45;5174,83
2253;45;1841
2254;45;1316,19
2255;45;3162,62
2256;45;4842,47
2257;45;4243,03
2258;45;2101,03
2259;45;1633,72
2260;46;4652,05
2261;46;1939,64
2262;46;3632,56
2263;46;3849
2264;46;4844,43
2265;46;1912,4
2266;46;4656,33
2267;46;4190,42
2268;46;1266,4
2269;46;5588,68
2270;46;1082,79
2271;46;5423,11
2272;46;5730,3
2273;46;5965,86
2274;46;2441,73
2275;46;2916,89
2276;46;3787,62
2277;46;1734,17
2278;46;5007,94
2279;46;1399,73
2280;46;1020,41
2281;46;3196,2
2282;46;5030,78
2283;46;2167,1
2284;46;3439,44
2285;46;3992,41
2286;46;1332,4
2287;46;5963,18
2288;46;5490,32
2289;46;2025,71
2290;46;5722,24
2291;46;4513,57
2292;46;4741,48
2293;46;2888,91
2294;46;1745,77
2295;46;4211,99
2296;46;4511,87
2297;46;5548,15
2298;46;3575,1
2299;46;5000,29
2300;46;2758,29
2301;46;3160,47
2302;46;4654,79
2303;46;3662,32
2304;46;4822,01
2305;46;5557,91
2306;46;1280,11
2307;46;3384,93
2308;46;3335,28
2309;46;4642,03
2310;47;5646,82
2311;47;1359,54
2312;47;3459,18
2313;47;3734,35
2314;47;5599,6
2315;47;1263,1
2316;47;5978,87
2317;47;3398,66
2318;47;4815,84
2319;47;5545,33
2320;47;5404,09
2321;47;5145,05
2322;47;4185,65
2323;47;1257,32
2324;47;2749
2325;47;5205,73
2326;47;2527,2
2327;47;4976,94
2328;47;1736,6
2329;47;1620,8
2330;47;1797,72
2331;47;3633,31
2332;47;4057,9
2333;47;3494,26
2334;47;4788,16
2335;47;4768,46
2336;47;3432,29
2337;47;3600,94
2338;47;4179,04
2339;47;4428,66
2340;47;5314,57
2341;47;4771,44
2342;47;5296,57
2343;47;4064,47
2344;47;1424,68
2345;47;3404,81
2346;47;1509,42
2347;47;3568,99
2348;47;1384,66
2349;47;1587,07
2350;47;4321,89
2351;47;1436,16
2352;47;3305,33
2353;47;3136,14
2354;47;4216,83
2355;47;3449,83
2356;47;5810,9
2357;47;1360,99
2358;47;1618,05
2359;47;5417,2
2360;48;4769,41
2361;48;5397,77
2362;48;2080,17
2363;48;1001,26
2364;48;5860,35
2365;48;5417,13
2366;48;1617,94
2367;48;4042,35
2368;48;5920,35
2369;48;3313,64
2370;48;1467,85
2371;48;3107,68
2372;48;1721,45
2373;48;5720,74
2374;48;1263,71
2375;48;4903,82
2376;48;5455,64
2377;48;1494,65
2378;48;1283,68
2379;48;3376,76
2380;48;5551,11
2381;48;3723,75
2382;48;4990,67
2383;48;2371,69
2384;48;4825,12
2385;48;4448,96
2386;48;1435,56
2387;48;4393,98
2388;48;5813,39
2389;48;5851,39
2390;48;2872,67
2391;48;3817,1
2392;48;4788,21
2393;48;2776,01
2394;48;1231,06
2395;48;3529,5
2396;48;4012,8
2397;48;1678,17
2398;48;2067,72
2399;48;5862,72
2400;48;2931,42
2401;48;4225,36
2402;48;1351,79
2403;48;2560,92
2404;48;1748,08
2405;48;2644,47
2406;48;4312,3
2407;48;3556,52
2408;48;3647,17
2409;48;2585,5
2410;49;5315,44
2411;49;5558,43
2412;49;5643,05
2413;49;2553,9
2414;49;4094,6
2415;49;3183,1
2416;49;3383,15
2417;49;4902,18
2418;49;4935,46
2419;49;5694,51
2420;49;2648,84
2421;49;1854,1
2422;49;1398,06
2423;49;4705,49
2424;49;2312,44
2425;49;4180,82
2426;49;3401,85
2427;49;1978,97
2428;49;4795,06
2429;49;2967,19
2430;49;1480,7
2431;49;3076,17
2432;49;4660,47
2433;49;1150,21
2434;49;4176,8
2435;49;5090,22
2436;49;3522,27
2437;49;4330,76
2438;49;4131,53
2439;49;2577,95
2440;49;5341,15
2441;49;2218,92
2442;49;1679,83
2443;49;3220,82
2444;49;5723,73
2445;49;5001,37
2446;49;3293,12
2447;49;3625,45
2448;49;1597,2
2449;49;5713,44
2450;49;1613,27
2451;49;3510,6
2452;49;5974,63
2453;49;5602,71
2454;49;1209,4
2455;49;3928,84
2456;49;2974,41
2457;49;1972,48
2458;49;3191,48
2459;49;5611,95
2460;50;5291,73
2461;50;1433,74
2462;50;1596,4
2463;50;1514,99
2464;50;5399,05
2465;50;1117,4
2466;50;5646,65
2467;50;2004,77
2468;50;3232,41
2469;50;1716,16
2470;50;4466,87
2471;50;4128,46
2472;50;1494,65
2473;50;1263,51
2474;50;3938,94
2475;50;3784,79
2476;50;2006,06
2477;50;3227,92
2478;50;4838,86
2479;50;3124,38
2480;50;2435,61
2481;50;5813,05
2482;50;5430,63
2483;50;3201,03
2484;50;4315,72
2485;50;2855,3
2486;50;4012,08
2487;50;4448,12
2488;50;2528,91
2489;50;4433,91
2490;50;2291,25
2491;50;3943,53
2492;50;2952,91
2493;50;4468,08
2494;50;2117,45
2495;50;4876,97
2496;50;2725,45
2497;50;3100,37
2498;50;5809,06
2499;50;5164,86
2500;50;1990,43
2501;50;3054,21
2502;50;2310,16
2503;50;5061,5
2504;50;2800,05
2505;50;2246,16
2506;50;1337,89
2507;50;4597,91
2508;50;1212,53
2509;50;5368,76
2510;51;2019,22
2511;51;4477,68
2512;51;3362,42
2513;51;1887,11
2514;51;1273,67
2515;51;1902,98
2516;51;1633,59
2517;51;2568,63
2518;51;5829,11
2519;51;3929,67
2520;51;1245,69
2521;51;5173,7
2522;51;1569,63
2523;51;2633,99
2524;51;2172,51
2525;51;1305,27
2526;51;4037,15
2527;51;1650,03
2528;51;1680,1
2529;51;3116,97
2530;51;2769,79
2531;51;5819,1
2532;51;5929,66
2533;51;1091,62
2534;51;4923,89
2535;51;3559,88
2536;51;1130,67
2537;51;1588,94
2538;51;4722,89
2539;51;4421,97
2540;51;5733,94
2541;51;5687,81
2542;51;1020,79
2543;51;2717,41
2544;51;4614,81
2545;51;3173,02
2546;51;1752,44
2547;51;4719
2548;51;3533,26
2549;51;4081,97
2550;51;1998,91
2551;51;4168,79
2552;51;1504,1
2553;51;2475,1
2554;51;3252,76
2555;51;4872,29
2556;51;5005,14
2557;51;3246,79
2558;51;1554,45
2559;51;5869,85
2560;52;2584,11
2561;52;1337,11
2562;52;4922,1
2563;52;5016,22
2564;52;5680,17
2565;52;4287,1
2566;52;4342,3
2567;52;2625,29
2568;52;3693,33
2569;52;5561,99
2570;52;4018,26
2571;52;1085,55
2572;52;3658,39
2573;52;5108,14
2574;52;4049,32
2575;52;5872,41
2576;52;4803,07
2577;52;3875,68
2578;52;1657,63
2579;52;2471,08
2580;52;4551,74
2581;52;4825,3
2582;52;3650,68
2583;52;2455,23
2584;52;4245,48
2585;52;1964,51
2586;52;1371,02
2587;52;3477,8
2588;52;4757,19
2589;52;4039,58
2590;52;1275,63
2591;52;1700,33
2592;52;5414,67
2593;52;3042,65
2594;52;5277,8
2595;52;4029,22
2596;52;2906,83
2597;52;4342,25
2598;52;3100,77
2599;52;1582,11
2600;52;1818,23
2601;52;2512,88
2602;52;3930,62
2603;52;5770,8
2604;52;4455,38
2605;52;1404,64
2606;52;5402,68
2607;52;3176,93
2608;52;5520,25
2609;52;1924,93
2610;53;1753,77
2611;53;4146,29
2612;53;3206,65
2613;53;1878,55
2614;53;1509,14
2615;53;2672,08
2616;53;2203,24
2617;53;2739,14
2618;53;5819,46
2619;53;4075,69
2620;53;3705,82
2621;53;1316,24
2622;53;3331,51
2623;53;3497,14
2624;53;1112,65
2625;53;3914,19
2626;53;1750,14
2627;53;3424,4
2628;53;1195,55
2629;53;1463,02
2630;53;2370,16
2631;53;3011,52
2632;53;3797,58
2633;53;2997,3
2634;53;3963,48
2635;53;1128,64
2636;53;1236,64
2637;53;1364,02
2638;53;1307,12
2639;53;4772,33
2640;53;1997,11
2641;53;1120,24
2642;53;5865,09
2643;53;4613,45
2644;53;4666,24
2645;53;5167,84
2646;53;1609,17
2647;53;2974,45
2648;53;1352,73
2649;53;4960,15
2650;53;4806,7
2651;53;5115,62
2652;53;3769,16
2653;53;3076,44
2654;53;1398,91
2655;53;2036,6
2656;53;3037,51
2657;53;4453,15
2658;53;1949,86
2659;53;2617,77
2660;54;1654,34
2661;54;1284,53
2662;54;3848,69
2663;54;5082,97
2664;54;5427,72
2665;54;2639,35
2666;54;1195,39
2667;54;3147,99
2668;54;1598,25
2669;54;1211,94
2670;54;2485,08
2671;54;1856,98
2672;54;1088,56
2673;54;4584,59
2674;54;4417,25
2675;54;2114,22
2676;54;2706,89
2677;54;5580,04
2678;54;4818,53
2679;54;1706,57
2680;54;3061,29
2681;54;1927,15
2682;54;3593,33
2683;54;3902,99
2684;54;2850,67
2685;54;3174,23
2686;54;5131,83
2687;54;3067,95
2688;54;4343,11
2689;54;5451,71
2690;54;2370,56
2691;54;2532,75
2692;54;3363,9
2693;54;4820,69
2694;54;3144,08
2695;54;3995,2
2696;54;2404,9
2697;54;3495,27
2698;54;5651,92
2699;54;5008,26
2700;54;5873,75
2701;54;5662,85
2702;54;3750,04
2703;54;4491,53
2704;54;5740,32
2705;54;5113,88
2706;54;3933,35
2707;54;4681,72
2708;54;2323,94
2709;54;5643,03
2710;55;1052,95
2711;55;3402,85
2712;55;5615,76
2713;55;1592,91
2714;55;1944,38
2715;55;5890,42
2716;55;2795,29
2717;55;5440,75
2718;55;3589,82
2719;55;5674,94
2720;55;2837,38
2721;55;3747,37
2722;55;3001,97
2723;55;1776,92
2724;55;3491,07
2725;55;4372,17
2726;55;2959,12
2727;55;3353,45
2728;55;1290,98
2729;55;4250,48
2730;55;4344,51
2731;55;5534,26
2732;55;2685,31
2733;55;2632,78
2734;55;5310,83
2735;55;2909,04
2736;55;4767,53
2737;55;2489,26
2738;55;1356,42
2739;55;4470,42
2740;55;1867,27
2741;55;3296,79
2742;55;2554,26
2743;55;1312,49
2744;55;4343,44
2745;55;2443,34
2746;55;1852,37
2747;55;5144,35
2748;55;5471,77
2749;55;4517,58
2750;55;4394,79
2751;55;4793,34
2752;55;1385,81
2753;55;5786,91
2754;55;4391,64
2755;55;5783,79
2756;55;5051,76
2757;55;1913,12
2758;55;5156,75
2759;55;2264,1
2760;56;5369,37
2761;56;2135,55
2762;56;2796,52
2763;56;4865,21
2764;56;4367,35
2765;56;4757,21
2766;56;3612,88
2767;56;4531,75
2768;56;5161,17
2769;56;5169,92
2770;56;1989,44
2771;56;3410,84
2772;56;5343,37
2773;56;4956,13
2774;56;2695,56
2775;56;4661,06
2776;56;1130,03
2777;56;1140,02
2778;56;5288,76
2779;56;2981,25
2780;56;2062,69
2781;56;1374,15
2782;56;5084,09
2783;56;2712,44
2784;56;1926,88
2785;56;5192,36
2786;56;3308,11
2787;56;2445,48
2788;56;5482,16
2789;56;5225,46
2790;56;5379,71
2791;56;4542,47
2792;56;4933,43
2793;56;5177,08
2794;56;5447,79
2795;56;1430,32
2796;56;4819,51
2797;56;2811,95
2798;56;2922,53
2799;56;4271,78
2800;56;1538,91
2801;56;1868,12
2802;56;3410,58
2803;56;2825,99
2804;56;1937,87
2805;56;1255,92
2806;56;4604
2807;56;2616,88
2808;56;4093,37
2809;56;3342,16
2810;57;2898,63
2811;57;2780,38
2812;57;1043,8
2813;57;2799,39
2814;57;4051,75
2815;57;4337,39
2816;57;2032,33
2817;57;1163,82
2818;57;3973,02
2819;57;1131,54
2820;57;1789,38
2821;57;4051,01
2822;57;1530,21
2823;57;2266,78
2824;57;4760,64
2825;57;5822,54
2826;57;5675,65
2827;57;3114,43
2828;57;1662,65
2829;57;5319,26
2830;57;5202,72
2831;57;3198,77
2832;57;1959,1
2833;57;2724,93
2834;57;1886,46
2835;57;4806,32
2836;57;4481,83
2837;57;3670,18
2838;57;2332,19
2839;57;1659,55
2840;57;3025,35
2841;57;5846,66
2842;57;5069,05
2843;57;1310,06
2844;57;2591,81
2845;57;2673,51
2846;57;5750,89
2847;57;1269,74
2848;57;3090,61
2849;57;5048,69
2850;57;4795,14
2851;57;2334,29
2852;57;1558,36
2853;57;5968,92
2854;57;5575,61
2855;57;4369,74
2856;57;5206,25
2857;57;3398,02
2858;57;5244,7
2859;57;2953,71
2860;58;1660,54
2861;58;1920,34
2862;58;1159,87
2863;58;3150,3
2864;58;1940,93
2865;58;4600,14
2866;58;1647,91
2867;58;3203,21
2868;58;4758,61
2869;58;3360,41
2870;58;4039,15
2871;58;1502,94
2872;58;1038,01
2873;58;1072,01
2874;58;4189,76
2875;58;4027,92
2876;58;3018,57
2877;58;2882,14
2878;58;1969,42
2879;58;4098,45
2880;58;3959,41
2881;58;5397,76
2882;58;3306,03
2883;58;2224,59
2884;58;3683,6
2885;58;3716,22
2886;58;3876,09
2887;58;2942,84
2888;58;4956,96
2889;58;5277,82
2890;58;4927,23
2891;58;4662,69
2892;58;2211,61
2893;58;2301,12
2894;58;2838,25
2895;58;3544,41
2896;58;4970,29
2897;58;3984,89
2898;58;5044,3
2899;58;4180,4
2900;58;5851,9
2901;58;1703,31
2902;58;4410,15
2903;58;5787,61
2904;58;1552,6
2905;58;3338,47
2906;58;4114,55
2907;58;4398,37
2908;58;3718,01
2909;58;4139,97
