employee_id;project_id;month_info_id;sum
2204;5642;115;3717,55
2205;500;83;4830
2206;6516;221;4749,61
2207;1173;225;1859,25
2208;3688;82;1694,78
2209;8654;47;5050,62
2210;9716;31;2549,91
2211;9095;92;5446,43
2212;8464;30;3002,88
2213;7363;58;1688,67
2214;2395;202;2532,02
2215;7438;108;1015,23
2216;8285;107;5210,43
2217;197;106;3555,02
2218;1660;1;2070,32
2219;2711;155;1096,48
2220;1648;40;3071,01
2221;417;157;1673,72
2222;6801;220;1498,52
2223;670;64;5572,6
2224;746;211;3518,14
2225;3210;178;4366,33
2226;2667;2;4692,85
2227;4179;150;1361,89
2228;2011;29;3673,8
2229;6230;140;4350,98
2230;5041;120;1748,91
2231;6465;144;3264,33
2232;1550;174;1882,39
2233;2498;86;1049,93
2234;6027;197;1815,36
2235;2005;68;4795,53
2236;737;50;2636,83
2237;4905;186;3936,81
2238;7427;192;5069,18
2239;9869;209;4523,9
2240;357;49;2858,55
2241;2699;50;1213,67
2242;5166;231;3811,71
2243;7575;186;2727
2244;460;187;3019,5
2245;2347;229;2974,18
2246;2883;81;2858,23
2247;5462;16;5798,25
2248;7885;215;2214,3
2249;2844;51;2774,81
2250;6753;25;2492,26
2251;7146;149;5328,57
2252;2864;12;3400,93
2253;5185;188;2218,59
2254;848;33;3190,7
2255;2177;20;4985,96
2256;6887;63;2538,46
2257;3610;214;2670,17
2258;2817;139;2338,17
2259;8774;86;5798,89
2260;3859;112;1292,4
2261;5368;163;5326,51
2262;1397;204;5758,41
2263;5203;177;5756,7
2264;3300;21;5125,59
2265;2241;190;2387,05
2266;9209;193;3327,03
2267;449;9;4651,11
2268;1979;181;4514,62
2269;8693;26;4475,25
2270;8434;116;1963,42
2271;440;162;5151,89
2272;1471;72;1475,57
2273;8599;15;2794,12
2274;1255;41;5653,02
2275;8817;49;2660,21
2276;5729;36;5170,89
2277;3592;54;3652,26
2278;3024;118;1231,14
2279;9108;214;1565,91
2280;4399;93;1229,51
2281;3406;17;3735,58
2282;4623;52;5819,79
2283;1662;221;4309,15
2284;3957;59;1175,36
2285;3483;129;4476,23
2286;926;20;2550,92
2287;6569;191;4454,51
2288;620;162;3490,62
2289;4323;92;2575,98
2290;3846;112;5811,35
2291;4836;199;4855,48
2292;1385;192;5361,46
2293;1989;158;1822,71
2294;6820;206;1670,25
2295;4092;109;1260,98
2296;2205;96;4532,37
2297;5155;123;1938,77
2298;6187;176;5393,85
2299;5014;177;3241,31
2300;2613;139;4224,6
2301;6427;160;1776,03
2302;1021;23;5021,09
2303;6102;34;5538,86
2304;1359;159;5490,51
2305;8692;207;5444,89
2306;7495;186;1469,59
2307;8284;47;1149,06
2308;4144;135;2744,75
2309;8361;200;5095,65
2310;7053;111;3028,75
2311;7765;181;3045,39
2312;7834;61;4298,2
2313;2210;147;2918,93
2314;8059;35;5452,32
2315;1698;16;3156,34
2316;4465;89;2311,85
2317;6815;131;3675,04
2318;3016;22;2530,69
2319;6597;151;4409,79
2320;7976;49;3304,26
2321;6250;177;4585,1
2322;6388;175;3578,77
2323;3461;153;5162,15
2324;8058;186;3076,54
2325;6982;209;3154,45
2326;276;175;3712,65
2327;1646;40;5831,66
2328;1698;32;3617,32
2329;7998;158;4375,11
2330;4886;25;3750,75
2331;9475;21;2766,29
2332;251;9;4257,56
2333;8927;34;4467,68
2334;7853;231;4588,48
2335;2575;187;3731,93
2336;1086;121;5509,02
2337;1598;56;1521,43
2338;5842;196;1072,35
2339;2250;111;4683,54
2340;3559;68;3257,46
2341;1751;194;2796,32
2342;2632;118;2534,01
2343;6173;173;1586,64
2344;163;78;3320,03
2345;7041;131;2228,56
2346;3841;98;1915,33
2347;7068;180;4699,77
2348;819;121;1658,15
2349;3826;216;1637,32
2350;4347;48;4573,61
2351;8634;43;4948,91
2352;3763;82;4694,84
2353;7200;217;4064,51
2354;4757;218;2292,23
2355;6193;167;2822,74
2356;2744;137;3422,53
2357;3236;33;2594,17
2358;8023;116;3987,05
2359;8805;207;4333,12
2360;9766;57;5465,23
2361;2536;224;2733,93
2362;2398;163;4227,71
2363;5997;208;3382,2
2364;7806;219;5305,53
2365;4803;156;4234,68
2366;5521;78;2441,58
2367;2157;60;1657,28
2368;5887;65;3976,05
2369;6982;113;3194,3
2370;7839;195;4056,58
2371;165;148;5661,91
2372;7963;94;3834,62
2373;8038;122;5606,83
2374;4604;185;2487,65
2375;9837;67;2107,81
2376;8218;88;1757,48
2377;5403;158;5718,26
2378;9431;66;2320,3
2379;776;105;2093,14
2380;5412;220;4988,2
2381;3484;159;2036,48
2382;9006;118;2243,75
2383;1139;178;5392,92
2384;3865;16;1601,42
2385;7707;123;5476,67
2386;3040;219;3909,39
2387;8953;8;4110,33
2388;2667;52;4523,73
2389;8742;81;2523,26
2390;7964;185;5859,45
2391;4393;53;4799,53
2392;3411;163;4753,64
2393;6980;226;2426,2
2394;1053;130;5044,43
2395;5214;166;4151,38
2396;9730;106;3001,29
2397;9227;172;3334,49
2398;5405;215;3339,11
2399;2262;204;3459,49
2400;8191;80;3800,63
2401;6278;140;3758,6
2402;6874;94;1280,02
2403;7008;39;4449,15
2404;3219;82;1322,03
2405;4269;219;3197,28
2406;7182;108;3614,09
2407;428;193;1800,04
2408;470;20;3582,51
2409;724;152;3186,4
2410;3203;164;4269,6
2411;528;163;4005,77
2412;6533;86;2554,15
2413;6777;108;5292,87
2414;6986;2;5106,94
2415;4183;130;3274,9
2416;4973;218;4044,02
2417;5733;4;2460,66
2418;8024;160;1516,64
2419;4848;47;4744
2420;2513;106;2711,03
2421;642;159;2910,3
2422;3649;92;1446,76
2423;3799;182;3268,32
2424;5381;22;1920,48
2425;47;62;4133,2
2426;7807;110;2991,14
2427;5436;165;4313,06
2428;9583;42;5395,84
2429;2281;31;3374,96
2430;221;66;4342,71
2431;3375;52;2204,17
2432;1568;81;3476,62
2433;5217;169;1356,67
2434;3640;77;5890,05
2435;3012;172;1597,48
2436;9530;20;1836,38
2437;5795;107;2829,51
2438;3541;203;2070,98
2439;1205;154;2575,66
2440;7897;118;1065,87
2441;9471;182;4410,7
2442;6531;205;1933,36
2443;5929;147;1297,1
2444;3776;69;3119,37
2445;598;124;2126,34
2446;4314;179;3570,93
2447;7815;56;1581,17
2448;8163;11;4705,73
2449;6849;139;2111,88
2450;8815;78;1175,11
2451;3551;180;5767,67
2452;7716;107;4110,32
2453;4545;189;2816,53
2454;2794;211;3201,31
2455;9444;18;5020,55
2456;3887;169;1323,95
2457;1675;22;3805,32
2458;5535;38;3103,2
2459;8946;229;4760,98
2460;3927;115;3023,69
2461;8855;45;5653,26
2462;4472;39;4860,5
2463;8934;150;5301,03
2464;2703;104;1408,48
2465;5861;75;1754,28
2466;7867;77;1858,06
2467;8592;64;4146,73
2468;444;62;2849,44
2469;150;72;3829,09
2470;6148;158;1926,81
2471;9483;59;4251,96
2472;9643;147;4022,91
2473;6154;163;4327,18
2474;5895;128;3156,07
2475;3024;36;3996,73
2476;3834;53;5287,82
2477;2371;47;3430
2478;4408;45;4528,01
2479;6886;96;2154,54
2480;6028;202;4629,34
2481;996;152;4912,7
2482;2612;56;5720,39
2483;578;107;3017,31
2484;7524;45;3156,33
2485;4181;42;4877,53
2486;1832;107;3303,91
2487;4714;26;5168,74
2488;3322;86;1007,53
2489;9316;98;3894,37
2490;9665;51;5657,73
2491;1344;137;4731,48
2492;9113;94;3313,9
2493;2250;76;4818,98
2494;7671;203;5939,25
2495;3036;95;3513,87
2496;969;106;4326,79
2497;5330;187;1523,21
2498;5526;108;3303,67
2499;9194;212;4860,52
2500;9898;103;1323,2
2501;8646;85;2408,7
2502;2930;111;3018,41
2503;4107;190;4711,97
2504;7194;47;4809,53
2505;6245;145;2096,31
2506;4143;136;3770,78
2507;4711;29;2104,01
2508;9621;77;3289,83
2509;5340;58;1039,63
2510;3390;39;1122,62
2511;2009;101;1166,01
2512;5461;41;1538,44
2513;3754;83;3522,41
2514;6696;208;1391,02
2515;8234;227;5136,6
2516;1062;114;5645,65
2517;1414;101;2111,96
2518;5289;19;4525,21
2519;5069;56;1447,59
2520;5122;38;2428,1
2521;6471;79;4563,11
2522;9530;16;1307,11
2523;7313;64;3876,02
2524;9124;36;1232,58
2525;4590;153;1958
2526;6696;178;4125,89
2527;3152;180;1811,66
2528;9516;21;1436,26
2529;5768;231;4202,2
2530;7193;207;4501,33
2531;7929;140;5020,99
2532;1316;146;1710,11
2533;5724;75;5945,93
2534;6339;14;2630,91
2535;6579;206;2558,93
2536;9331;69;5515,25
2537;7785;95;4868,59
2538;5567;13;2499,25
2539;2044;231;2370,96
2540;2455;30;4420,72
2541;5323;20;2677,21
2542;8202;48;2106,6
2543;8108;193;4517,86
2544;5604;60;4921,37
2545;8477;90;3833,15
2546;3096;178;1394,64
2547;4893;11;4899,8
2548;1253;226;2638,11
2549;1153;195;5849,56
2550;7988;162;3845,29
2551;8843;171;2642,78
2552;6320;87;3457,1
2553;5655;34;4929,5
2554;4558;196;3376,42
2555;2321;224;3029,05
2556;8288;72;3634,86
2557;2093;187;1999,27
2558;3141;113;1887,01
2559;1971;150;1595,16
2560;1093;150;3006,99
2561;5038;196;4158,55
2562;1418;26;4501,32
2563;3167;7;4287,19
2564;2374;98;3239,91
2565;2786;146;2076,9
2566;8148;154;3359,34
2567;5562;83;5783,64
2568;5863;141;3598,13
2569;5022;103;2871,77
2570;6689;16;3944,85
2571;3571;116;1010,24
2572;6960;85;5340,13
2573;7410;45;1770,37
2574;5351;180;5609,42
2575;4392;208;2093,17
2576;9049;103;1457,5
2577;5452;44;3774,09
2578;2473;212;3222,61
2579;3573;95;5231,98
2580;1366;124;3986,02
2581;138;49;1176,16
2582;3869;136;4276,93
2583;8090;29;5172,7
2584;2926;106;3627,46
2585;9766;40;1699,16
2586;7557;152;4882,83
2587;10003;179;5171,67
2588;6809;29;1597,91
2589;2827;220;1809,89
2590;2042;231;1903,76
2591;1000;206;2111,12
2592;5182;163;3534,19
2593;4356;37;1377
2594;1041;27;1000,33
2595;4011;29;3991,14
2596;6195;201;2496,54
2597;2529;122;4406,11
2598;5877;67;3101,32
2599;5549;148;2912,31
2600;7381;164;2048,6
2601;37;157;3410,64
2602;1679;69;2837,31
2603;6673;216;2265,52
2604;3395;111;2209,74
2605;9294;106;4165,15
2606;1897;204;4020,98
2607;5163;84;1842,66
2608;2413;223;2888,8
2609;2353;59;5985,98
2610;626;154;1290,85
2611;1617;5;2897,04
2612;5601;231;1075,03
2613;8786;153;5592,21
2614;3440;61;5733,44
2615;2237;178;5693,39
2616;2264;93;4044,27
2617;4471;33;2232,95
2618;4147;51;2083,6
2619;8829;228;4525,04
2620;7788;212;1643,71
2621;9138;118;1438,65
2622;2384;212;5935,15
2623;3753;166;1391,82
2624;1914;195;2206,51
2625;6395;137;1282,64
2626;9867;38;2602,11
2627;3284;215;4157,88
2628;7543;66;4346,68
2629;1402;29;2292,34
2630;2887;29;3503,27
2631;8300;163;2617,73
2632;8514;156;5194,92
2633;1100;222;4192,25
2634;6383;27;2991,49
2635;2648;176;4401,71
2636;2342;92;2420,03
2637;3786;57;4268,04
2638;8011;165;2582,02
2639;9188;43;1418,1
2640;3699;193;1782,18
2641;4330;190;2030,28
2642;5034;204;4921,26
2643;871;158;5538,07
2644;224;154;2439,91
2645;399;190;1827,15
2646;5406;40;4813,29
2647;7930;64;4082,53
2648;7252;84;4591,13
2649;5302;232;4194,8
2650;9274;113;1931,32
2651;7407;79;5075,28
2652;3734;129;4657,14
2653;7145;48;5274,46
2654;764;146;2105,55
2655;3824;107;2603,46
2656;5104;200;2993,12
2657;5392;225;1574,13
2658;2531;166;2827,98
2659;834;126;2486,31
2660;6322;188;3170,67
2661;1377;205;1064,99
2662;7045;145;1702,46
2663;1140;212;5431,88
2664;8439;49;3016,59
2665;425;219;4629,61
2666;5439;17;4585,92
2667;7659;133;3885,24
2668;5647;32;3158,31
2669;6830;89;2348,15
2670;8031;221;4627,24
2671;3670;123;3789,25
2672;706;89;3693,67
2673;2979;110;3452,43
2674;2811;133;2958,46
2675;1492;124;1406,82
2676;675;120;5087,71
2677;7735;227;3068,35
2678;8547;77;2992,31
2679;7650;75;1575,52
2680;7608;98;1481,12
2681;6548;31;3861,19
2682;8839;137;3599,92
2683;5896;169;2762,53
2684;7173;29;1306,47
2685;1639;27;4927,97
2686;9654;2;3161,62
2687;5505;207;5627,78
2688;8344;78;1489,36
2689;9150;30;1956,47
2690;6301;134;3978,84
2691;1692;141;1185,78
2692;9439;120;5998,33
2693;7263;163;2527,07
2694;3916;80;3100,12
2695;2332;147;4896,67
2696;8492;188;5245
2697;7544;69;3943,06
2698;734;14;2451,27
2699;5830;69;1997,04
2700;8635;229;4564,56
2701;3166;130;3522,59
2702;8948;172;1642,24
2703;209;204;5043,57
2704;3456;192;3652,45
2705;2672;31;4662,21
2706;6098;232;4901,44
2707;957;44;5634,02
2708;7922;204;5651,05
2709;5811;104;5408,83
2710;5459;141;3608,54
2711;3160;90;4395,06
2712;7362;137;1768,78
2713;4035;117;5147,25
2714;147;104;1455,33
2715;9361;58;4031,07
2716;496;157;5822,54
2717;812;149;4671,19
2718;277;220;3804,45
2719;2916;134;2592,19
2720;8048;217;5507,54
2721;2087;81;2332,55
2722;4501;38;3300,24
2723;6752;81;4744,28
2724;8801;8;5566,12
2725;8371;193;1514,53
2726;1899;208;2792,28
2727;1304;164;2731,43
2728;5805;72;1185,91
2729;2628;92;1160,56
2730;7237;37;2632,99
2731;5758;161;5443,17
2732;7173;76;5880,28
2733;9897;123;2254,87
2734;8487;207;4484,46
2735;8401;18;4026,18
2736;2006;102;3829,84
2737;4915;75;1854,29
2738;948;103;1780,8
2739;5709;157;4004,14
2740;2636;7;1035,87
2741;4238;120;4159,42
2742;2676;145;1652,33
2743;5555;8;1267,73
2744;1;228;2978,49
2745;6814;101;3949,07
2746;2834;176;5184,12
2747;1174;135;5065,4
2748;1369;73;3617,67
2749;5352;178;1625,14
2750;6316;124;1053,8
2751;548;50;4645,93
2752;1442;206;5219,9
2753;9159;126;3231,3
2754;8414;169;4653,87
2755;3113;186;1745,93
2756;5842;164;1348,88
2757;7339;46;3832,08
2758;2490;13;1715,25
2759;7682;150;1525,97
2760;282;201;1230,07
2761;4376;190;4112,6
2762;6063;137;5370,03
2763;3590;25;2029,05
2764;7259;201;2298,43
2765;1608;45;2019,03
2766;5893;98;1492,18
2767;3164;148;3157,17
2768;8577;35;1150,43
2769;2552;128;3208,76
2770;495;204;5659,23
2771;538;176;5968,92
2772;8488;65;2165,27
2773;1591;31;1025,15
2774;8188;166;4127,86
2775;6642;10;4636,41
2776;8445;46;4670,02
2777;5990;11;3010,24
2778;3450;220;3493,21
2779;6372;50;4215,07
2780;875;208;2737,2
2781;1794;16;5311,8
2782;280;184;1847,6
2783;6259;133;4034,5
2784;1092;195;4834,59
2785;5145;17;3205,12
2786;6121;97;1758,68
2787;2765;178;4793,16
2788;9474;114;2747,53
2789;551;106;4297,26
2790;2718;211;4500,78
2791;1437;166;5035,3
2792;4895;208;2529,56
2793;4296;154;5749,52
2794;9534;184;2887,53
2795;9134;28;5757,28
2796;1677;73;4047,54
2797;2578;32;1094,15
2798;7292;182;4725,95
2799;7148;4;4089,95
2800;7377;55;2490,25
2801;6320;192;5149,1
2802;1413;46;3542,3
2803;6774;75;2671,35
2804;7181;104;3345,02
2805;5781;94;2183,85
2806;5885;82;3190,83
2807;3795;37;1443,53
2808;3370;179;5022,46
2809;824;85;3729,82
2810;7357;126;4067,23
2811;6043;30;4854,32
2812;3432;51;1003,62
2813;872;99;5918,26
2814;6184;137;2073,13
2815;661;200;4157,73
2816;6318;111;4025,11
2817;3634;223;5886,24
2818;5843;186;4159,7
2819;4389;37;5407,16
2820;7775;175;5878,31
2821;3080;220;4143,96
2822;6197;162;3805,86
2823;1588;99;5060,59
2824;9232;25;5669,41
2825;8000;76;5281,66
2826;7448;129;5233,05
2827;5221;127;1732,91
2828;1719;106;5003,36
2829;8399;220;3284,46
2830;6767;4;4211,38
2831;1919;166;4882,33
2832;5156;95;4252,44
2833;4791;99;2468,7
2834;8009;37;2825,09
2835;7682;200;2324,53
2836;1483;114;4824,1
2837;4132;84;4626,96
2838;7842;140;2094,86
2839;2270;26;2657,45
2840;1226;111;1397,49
2841;5655;133;5167,23
2842;5719;25;3080,48
2843;7930;9;4566,71
2844;3012;157;5155,46
2845;3142;122;4817,75
2846;5865;45;5097,31
2847;9330;57;2543,39
2848;260;212;2275,03
2849;6198;207;3667,35
2850;2966;15;4603,96
2851;2104;13;4223,36
2852;1331;187;1127,71
2853;7459;232;4117,58
2854;6324;151;1638,31
2855;8723;72;5601,97
2856;4166;114;2709,66
2857;4094;29;2496,47
2858;2476;13;3775,72
2859;1654;134;2627,39
2860;4694;99;2490,55
2861;511;196;4735,92
2862;607;48;3788,45
2863;7833;123;2480,67
2864;3752;227;2575,94
2865;8398;60;5099,8
2866;514;192;2573,11
2867;1086;29;5242,43
2868;3053;119;3467,69
2869;4293;181;4296,39
2870;6347;23;1542,26
2871;1911;204;4465,28
2872;799;67;1187,43
2873;512;52;3522,88
2874;4836;41;4722,81
2875;3222;213;2997,03
2876;1874;85;5342,43
2877;1912;14;5996,54
2878;7542;54;2644,7
2879;6258;17;3242,23
2880;6922;179;3493,19
2881;389;217;1698,75
2882;5397;117;1092,91
2883;6524;162;5044,93
2884;5273;52;1140,43
2885;4030;64;5922,9
2886;5186;185;5098,53
2887;2145;127;3610,98
2888;6608;41;4412,31
2889;2740;71;3883,43
2890;7469;13;2498,27
2891;3310;161;5380,24
2892;9658;36;2849,56
2893;7420;143;2575,5
2894;5124;135;1414,82
2895;1873;192;3560,91
2896;4081;76;3674,07
2897;4830;123;2974,24
2898;31;14;2104,43
2899;7561;46;4705,28
2900;9432;54;5740,82
2901;6506;105;3431,19
2902;527;25;3528,82
2903;8088;124;5947,24
2904;7781;90;4590,12
2905;1778;190;2558,6
2906;9785;157;5189,63
2907;9694;11;2313,28
2908;1318;231;4651,07
2909;8249;79;4538,32
2910;149;86;2355,64
2911;3265;130;2402,47
2912;9367;180;4909,39
2913;9710;91;3843,59
2914;4619;88;4113,53
2915;1638;145;2033,86
2916;8202;50;1782,99
2917;9690;73;2840,23
2918;222;120;3736,01
2919;5969;137;1979,83
2920;712;107;1060,08
2921;6055;7;2689,49
2922;9153;9;3963,8
2923;1652;98;5477,35
2924;3462;50;2532,47
2925;3075;67;2726,53
2926;178;140;3349,04
2927;4599;158;2409,6
2928;3091;150;2975,75
2929;7940;62;4354,36
2930;7707;1;1562,02
2931;5800;225;1564,22
2932;4065;47;2641,26
2933;2030;69;3441,31
2934;4026;147;3163,73
2935;6715;116;5273,37
2936;3165;142;3002,59
2937;7727;132;4884,09
2938;6802;15;1034,33
2939;7856;14;3795,08
2940;8428;139;2679,26
2941;2549;174;3090,2
2942;8005;202;3575,4
2943;4864;232;5699,07
2944;1568;102;4303,75
2945;7450;101;3347,1
2946;782;6;2216,88
2947;7639;65;2905,56
2948;3212;123;3595,23
2949;150;8;2454,52
2950;6402;122;4677,05
2951;2306;72;3064,29
2952;798;140;4117,83
2953;6866;96;2458,16
2954;9925;107;1572,31
2955;8663;46;4469,69
2956;3899;28;4800,26
2957;7439;5;3628,28
2958;5823;135;5300,7
2959;4589;220;5398
2960;4877;232;5634,44
2961;2086;213;2733,69
2962;3675;117;4463,15
2963;2612;150;5947,06
2964;2867;87;2255,02
2965;3231;151;5952,44
2966;7204;88;3230,98
2967;5305;216;5252,17
2968;9896;73;1992,54
2969;244;203;4476,8
2970;5223;105;4393,59
2971;5780;178;3168,13
2972;3069;202;1539,33
2973;9339;107;2737,38
2974;5032;46;5311,1
2975;4536;62;2453,15
2976;6345;110;3220,82
2977;8105;103;2895,14
2978;4800;69;2955,8
2979;2225;211;5868,94
2980;657;162;1975,12
2981;7017;85;4299,19
2982;3435;171;1567,52
2983;7531;226;4226,49
2984;2268;11;5695,41
2985;9740;8;1956,61
2986;1142;1;5202,6
2987;5796;169;4666,14
2988;38;166;1354,64
2989;6526;52;1624,13
2990;6079;170;3504,23
2991;3699;60;3264,43
2992;3029;7;2831,23
2993;7390;98;5935,25
2994;3379;17;4653,77
2995;1570;133;1160,82
2996;8473;150;2797,14
2997;4416;164;1033,14
2998;9823;109;2014,75
2999;9861;154;3205,2
3000;5873;21;1895,99
3001;7328;77;3005,52
3002;1642;34;2236,72
3003;8897;167;4008,41
3004;7013;141;4708,77
3005;5579;72;1505,92
3006;2590;28;3687,81
3007;1387;46;1553,16
3008;119;125;1793,88
3009;7418;161;5369,61
3010;328;123;4996,99
3011;4475;140;1584,1
3012;5509;171;3716,38
3013;8355;94;4140,48
3014;3084;202;1390,27
3015;7199;128;2908,97
3016;221;34;4559,73
3017;8855;107;5539,49
3018;6554;106;3445,98
3019;273;215;5853,76
3020;689;156;3528,03
3021;742;214;1703,92
3022;5728;99;3385,18
3023;2708;51;1347,67
3024;8967;104;3017,96
3025;8240;212;4660,51
3026;3315;82;2057,77
3027;9583;146;5300,73
3028;7274;160;4846,5
3029;2094;137;5438,88
3030;3068;117;4216,38
3031;5814;220;4218,16
3032;8499;223;5334,14
3033;4810;25;3941,65
3034;6767;139;3152,98
3035;8991;9;5576,74
3036;4288;97;1443,11
3037;6044;131;4540,07
3038;4296;45;2711,4
3039;6357;79;4919,25
3040;8223;148;4504,83
3041;7682;135;4921,25
3042;2793;13;1354,48
3043;3494;81;3876,22
3044;4164;91;1481,22
3045;530;119;4310,15
3046;8062;103;1571,42
3047;4336;177;1399,48
3048;2365;182;3540,67
3049;2500;128;3434,93
3050;3585;41;4107,18
3051;2897;152;2951,57
3052;4705;38;2566,55
3053;352;165;3748,09
3054;1287;169;3199,39
3055;2406;159;2036,7
3056;1854;27;2432,17
3057;1497;129;1716,65
3058;9174;232;5487,81
3059;4424;31;3552,78
3060;4322;168;2163,46
3061;4607;77;4252,4
3062;7830;167;5572,8
3063;1555;193;1315,8
3064;910;110;3991,55
3065;5035;202;2561,37
3066;7449;145;4651,75
3067;6057;96;1312,02
3068;1679;116;5109,24
3069;8339;8;3835,96
3070;6063;218;1575,35
3071;9486;144;4941,69
3072;7707;94;1951,58
3073;9301;95;2898,73
3074;8622;201;5731,33
3075;4946;60;5792,71
3076;9621;58;5669,02
3077;8070;163;1147,14
3078;4449;201;4764,97
3079;2819;214;5419,62
3080;6261;218;1936,77
3081;8334;220;1121,64
3082;5934;53;4561,54
3083;8144;144;5264,41
3084;9056;31;3622,93
3085;1804;80;4897,15
3086;288;193;5565,56
3087;6603;153;1891,42
3088;6175;104;4942,19
3089;9176;172;1636,85
3090;8633;153;1903,82
3091;324;111;1627,05
3092;2113;57;2386,36
3093;8368;1;3728,21
3094;4890;4;2562,53
3095;1972;83;1625,51
3096;8322;66;5996,11
3097;6810;25;4691,57
3098;1790;77;5168,71
3099;8443;143;1786,74
3100;7457;200;1193,74
3101;7553;200;5955,21
3102;7554;167;5030,98
3103;5092;206;5132,06
3104;5259;68;1111,43
3105;7368;165;4137,31
3106;643;216;1784,58
3107;3633;35;1375,37
3108;8637;46;4789,63
3109;4082;10;5462,55
3110;8892;53;3849,15
3111;9167;196;5959,37
3112;1737;103;3082,35
3113;3938;148;2300,81
3114;7005;124;5767,76
3115;1349;21;5916,96
3116;1671;188;3378,89
3117;4328;180;1163,53
3118;7101;116;3922,55
3119;1374;19;2662,41
3120;6468;213;4543,59
3121;6890;102;1094,51
3122;2921;166;2557,86
3123;2428;232;3022,02
3124;3628;27;3265,33
3125;4430;115;3311,35
3126;3060;210;3130,56
3127;1596;119;5031,01
3128;2228;179;3617,97
3129;9099;188;1165,66
3130;9294;186;4598,65
3131;1204;136;3368,94
3132;644;84;1569,73
3133;7562;25;3977,1
3134;3015;200;2007,63
3135;2378;17;5875,29
3136;3955;197;2112,69
3137;2008;233;4912,72
3138;9085;41;4471,59
3139;5287;118;2070,72
3140;6903;186;2600,07
3141;9325;99;5686,9
3142;3718;227;4923,11
3143;3512;233;3701,54
3144;8155;1;2876,73
3145;1325;165;4852,95
3146;7518;202;2985,31
3147;3379;70;3802,53
3148;7330;60;1234,13
3149;9011;95;5640,21
3150;7311;113;5564,49
3151;9381;233;3418,45
3152;7764;104;1565,96
3153;8930;186;3704,87
3154;7740;212;1083,63
3155;320;137;3296,34
3156;620;202;2623,37
3157;8600;161;5683,03
3158;2256;37;4812,55
3159;1573;199;5755,54
3160;9791;89;1258,36
3161;892;167;1723,88
3162;9976;139;2155,27
3163;3357;52;2720,5
3164;1797;13;3042,72
3165;6349;102;2309,16
3166;2313;17;3424,51
3167;857;188;4091,98
3168;122;134;3126,42
3169;2991;43;2466,12
3170;9410;68;4496,26
3171;4010;33;2980,88
3172;9513;147;3843,79
3173;9494;99;4367,74
3174;8878;47;2213,45
3175;8702;187;3391,03
3176;6641;128;4108,67
3177;2669;175;1801,67
3178;1659;25;1652,23
3179;7587;138;2542,94
3180;8345;171;4720,67
3181;2451;68;5339,76
3182;6320;31;1881,63
3183;2065;27;3794,98
3184;8499;210;3821,77
3185;8867;1;5877,69
3186;306;67;2413,55
3187;3754;47;5893,91
3188;4895;88;5172,38
3189;2622;193;1264,57
3190;1689;227;2398,17
3191;6607;108;5095,85
3192;9218;217;4355,62
3193;2904;98;4904,78
3194;5131;10;2912,68
3195;5776;118;3912,5
3196;5414;217;2235,17
3197;5577;201;5215,07
3198;4265;121;2297,03
3199;8316;103;5574,41
3200;5093;132;5886,9
3201;9840;164;1657,15
3202;1948;173;3926,44
3203;6550;181;4204,35
3204;1677;43;2340,52
3205;5679;126;4592,45
3206;1536;48;5739,75
3207;9832;188;1325,82
3208;764;165;1080,99
3209;8762;119;2513,21
3210;1307;118;1106,34
3211;7366;159;4233,84
3212;2197;72;4539,47
3213;8704;122;1022,16
3214;8701;132;5000,4
3215;3202;82;5113,77
3216;6853;144;2573,88
3217;3089;84;2700,41
3218;9350;42;4157,71
3219;6135;178;3493,32
3220;4945;46;4761,4
3221;4900;139;1822,43
3222;8191;36;5089,17
3223;3204;158;5351,11
3224;7634;158;5965,74
3225;8650;127;5035,72
3226;6078;210;4461,34
3227;5385;229;5738,42
3228;5732;115;3276,11
3229;8497;11;3664,24
3230;530;141;5742,95
3231;8374;105;5320,54
3232;2525;131;4600,46
3233;9867;90;5828,29
3234;2589;189;4868,25
3235;3844;156;3301,29
3236;7244;59;4796,09
3237;6770;132;3764,33
3238;117;64;5755,07
3239;948;138;4278,76
3240;3507;144;2462
3241;1796;160;4559,67
3242;9534;188;5004,42
3243;943;57;5690,96
3244;6990;162;1907,03
3245;9123;33;4998,35
3246;156;44;2971,68
3247;3767;45;4469,79
3248;2543;50;5135,54
3249;7900;129;2838,7
3250;4168;180;1537,77
3251;5554;68;5084,54
3252;5816;214;1572,54
3253;1930;95;2591,7
3254;2631;97;4063,28
3255;6903;201;2464,74
3256;1059;187;3191,85
3257;9970;220;4249,96
3258;7172;107;2512,7
3259;2743;99;5957,23
3260;6008;206;2945,42
3261;9813;163;3751,21
3262;2891;140;4494,97
3263;969;26;3610,75
3264;1673;204;3937,14
3265;7553;222;4999,83
3266;4703;174;2829,39
3267;1124;49;5309,21
3268;10002;139;4349,9
3269;7755;217;2686
3270;9997;35;5187,14
3271;8530;163;4937,44
3272;1023;126;4447,06
3273;1862;77;3027,58
3274;6534;63;2397,5
3275;7842;203;5177,82
3276;7859;36;5210,22
3277;6854;116;5028,73
3278;2352;210;3828,82
3279;7362;198;1254,13
3280;3713;98;2358,6
3281;8693;20;4822,56
3282;53;161;4198,33
3283;3054;51;4462,13
3284;5494;13;2656,08
3285;2879;71;5143,31
3286;8509;61;2289,46
3287;811;86;3134,16
3288;8702;72;2878,58
